time,seconds_elapsed,bpm
1718309668033281300,786.95428125,116
1718309672033281300,790.95428125,116
1718309678033281300,796.95428125,111
1718309679033281300,797.95428125,111
1718309688033281300,806.95428125,120
1718309693033281300,811.95428125,124.00000000000001
1718309698033281300,816.95428125,121
1718309699033281300,817.95428125,121
1718309704033281300,822.95428125,121
1718309710033281300,828.95428125,117
1718309715033281300,833.95428125,114
1718309719033281300,837.95428125,110
1718309728033281300,846.95428125,112
1718309730033281300,848.95428125,114
1718309734033281300,852.95428125,111
1718309739033281300,857.95428125,122.99999999999999
1718309748033281300,866.95428125,138
1718309753033281300,871.95428125,142
1718309755033281300,873.95428125,143
1718309761033281300,879.95428125,146
1718309768033281300,886.95428125,141
1718309769033281300,887.95428125,141
1718309777033281300,895.95428125,145
1718309783033281300,901.95428125,145
1718309788033281300,906.95428125,146
1718309789033281300,907.95428125,147
1718309795033281300,913.95428125,147
1718309802033281300,920.95428125,144
1718309806033281300,924.95428125,143
1718309812033281300,930.95428125,138
1718309815033281300,933.95428125,137
1718309821033281300,939.95428125,132
1718309825033281300,943.95428125,132
1718309832033281300,950.95428125,128
1718309837033281300,955.95428125,127
1718309843033281300,961.95428125,127
1718309848033281300,966.95428125,126
1718309851033281300,969.95428125,125.00000000000001
1718309854033281300,972.95428125,125.00000000000001
1718309860033281300,978.95428125,125.00000000000001
1718309868033281300,986.95428125,133
1718309869033281300,987.95428125,135
1718309878033281300,996.95428125,145
1718309881033281300,999.95428125,150
1718309888033281300,1006.95428125,150
1718309892033281300,1010.95428125,148
1718309896033281300,1014.95428125,142
1718309903033281300,1021.95428125,140
1718309908033281300,1026.95428125,142
1718309912033281300,1030.95428125,143
1718309915033281300,1033.95428125,143
1718309920033281300,1038.95428125,138
1718309924033281300,1042.95428125,137
1718309929033281300,1047.95428125,136
1718309938033281300,1056.95428125,138
1718309943033281300,1061.95428125,137
1718309944033281300,1062.95428125,137
1718309949033281300,1067.95428125,141
1718309958033281300,1076.95428125,149
1718309963033281300,1081.95428125,153
1718309964033281300,1082.95428125,154.00000000000003
1718309969033281300,1087.95428125,158
1718309978033281300,1096.95428125,148
1718309982033281300,1100.95428125,145
1718309984033281300,1102.95428125,143
1718309993033281300,1111.95428125,147
1718309995033281300,1113.95428125,146
1718310003033281300,1121.95428125,143
1718310006033281300,1124.95428125,141
1718310010033281300,1128.95428125,142
1718310017033281300,1135.95428125,139.00000000000003
1718310019033281300,1137.95428125,139.00000000000003
1718310028033281300,1146.95428125,139.00000000000003
1718310033033281300,1151.95428125,138
1718310034033281300,1152.95428125,137
1718310040033281300,1158.95428125,128
1718310048033281300,1166.95428125,128
1718310051033281300,1169.95428125,130
1718310054033281300,1172.95428125,130
1718310063033281300,1181.95428125,141
1718310068033281300,1186.95428125,150
1718310071033281300,1189.95428125,152
1718310075033281300,1193.95428125,156
1718310080033281300,1198.95428125,158
1718310084033281300,1202.95428125,155
1718310092033281300,1210.95428125,146
1718310095033281300,1213.95428125,146
1718310100033281300,1218.95428125,148
1718310107033281300,1225.95428125,147
1718310112033281300,1230.95428125,148
1718310115033281300,1233.95428125,148
1718310119033281300,1237.95428125,147
1718310128033281300,1246.95428125,149
1718310133033281300,1251.95428125,145
1718310136033281300,1254.95428125,141
1718310143033281300,1261.95428125,139.00000000000003
1718310145033281300,1263.95428125,137
1718310152033281300,1270.95428125,139.00000000000003
1718310158033281300,1276.95428125,137
1718310162033281300,1280.95428125,137
1718310164033281300,1282.95428125,136
1718310173033281300,1291.95428125,136
1718310175033281300,1293.95428125,139.00000000000003
1718310183033281300,1301.95428125,151
1718310186033281300,1304.95428125,155
1718310193033281300,1311.95428125,161
1718310194033281300,1312.95428125,161
1718310203033281300,1321.95428125,155
1718310208033281300,1326.95428125,155
1718310209033281300,1327.95428125,154.00000000000003
1718310215033281300,1333.95428125,152
1718310220033281300,1338.95428125,151
1718310228033281300,1346.95428125,146
1718310232033281300,1350.95428125,146
1718310236033281300,1354.95428125,146
1718310240033281300,1358.95428125,146
1718310246033281300,1364.95428125,140
1718310252033281300,1370.95428125,142
1718310256033281300,1374.95428125,141
1718310261033281300,1379.95428125,142
1718310265033281300,1383.95428125,142
1718310270033281300,1388.95428125,146
1718310278033281300,1396.95428125,137
1718310281033281300,1399.95428125,137
1718310286033281300,1404.95428125,135
1718310289033281300,1407.95428125,136
1718310298033281300,1416.95428125,141
1718310303033281300,1421.95428125,147
1718310305033281300,1423.95428125,148
1718310309033281300,1427.95428125,152
1718310315033281300,1433.95428125,157
1718310319033281300,1437.95428125,157
1718310328033281300,1446.95428125,152
1718310331033281300,1449.95428125,151
1718310334033281300,1452.95428125,149
1718310339033281300,1457.95428125,146
1718310344033281300,1462.95428125,146
1718310352033281300,1470.95428125,139.00000000000003
1718310354033281300,1472.95428125,139.00000000000003
1718310359033281300,1477.95428125,139.00000000000003
1718310368033281300,1486.95428125,138
1718310373033281300,1491.95428125,138
1718310374033281300,1492.95428125,138
1718310383033281300,1501.95428125,141
1718310386033281300,1504.95428125,140
1718310391033281300,1509.95428125,137
1718310397033281300,1515.95428125,134
1718310401033281300,1519.95428125,133
1718310408033281300,1526.95428125,130
1718310413033281300,1531.95428125,130
1718310418033281300,1536.95428125,130
1718310419033281300,1537.95428125,130
1718310424033281300,1542.95428125,130
1718310430033281300,1548.95428125,131
1718310435033281300,1553.95428125,130
1718310441033281300,1559.95428125,135
1718310446033281300,1564.95428125,135
1718310449033281300,1567.95428125,136
1718310456033281300,1574.95428125,138
1718310459033281300,1577.95428125,137
1718310464033281300,1582.95428125,135
1718310469033281300,1587.95428125,141
1718310476033281300,1594.95428125,147
1718310483033281300,1601.95428125,152
1718310488033281300,1606.95428125,152
1718310490033281300,1608.95428125,151
1718310498033281300,1616.95428125,144
1718310502033281300,1620.95428125,144
1718310504033281300,1622.95428125,143
1718310513033281300,1631.95428125,142
1718310515033281300,1633.95428125,143
1718310519033281300,1637.95428125,144
1718310524033281300,1642.95428125,141
1718310530033281300,1648.95428125,137
1718310534033281300,1652.95428125,139.00000000000003
1718310539033281300,1657.95428125,143
1718310544033281300,1662.95428125,150
1718310553033281300,1671.95428125,157
1718310558033281300,1676.95428125,157
1718310559033281300,1677.95428125,156
1718310566033281300,1684.95428125,151
1718310571033281300,1689.95428125,147
1718310574033281300,1692.95428125,147
1718310582033281300,1700.95428125,145
1718310585033281300,1703.95428125,145
1718310591033281300,1709.95428125,144
1718310594033281300,1712.95428125,144
1718310603033281300,1721.95428125,142
1718310608033281300,1726.95428125,141
1718310609033281300,1727.95428125,141
1718310614033281300,1732.95428125,141
1718310619033281300,1737.95428125,145
1718310628033281300,1746.95428125,151
1718310633033281300,1751.95428125,157
1718310638033281300,1756.95428125,157
1718310642033281300,1760.95428125,153
1718310644033281300,1762.95428125,151
1718310649033281300,1767.95428125,149
1718310658033281300,1776.95428125,149
1718310662033281300,1780.95428125,149
1718310668033281300,1786.95428125,141
1718310672033281300,1790.95428125,139.00000000000003
1718310678033281300,1796.95428125,145
1718310679033281300,1797.95428125,146
1718310684033281300,1802.95428125,151
1718310693033281300,1811.95428125,149
1718310696033281300,1814.95428125,150
1718310703033281300,1821.95428125,150
1718310708033281300,1826.95428125,148
1718310713033281300,1831.95428125,147
1718310715033281300,1833.95428125,147
1718310722033281300,1840.95428125,142
1718310726033281300,1844.95428125,141
1718310731033281300,1849.95428125,141
1718310737033281300,1855.95428125,140
1718310739033281300,1857.95428125,140
1718310746033281300,1864.95428125,140
1718310750033281300,1868.95428125,140
1718310754033281300,1872.95428125,139.00000000000003
1718310759033281300,1877.95428125,139.00000000000003
1718310768033281300,1886.95428125,142
1718310773033281300,1891.95428125,147
1718310777033281300,1895.95428125,149
1718310782033281300,1900.95428125,151
1718310785033281300,1903.95428125,148
1718310791033281300,1909.95428125,144
1718310795033281300,1913.95428125,143
1718310800033281300,1918.95428125,142
1718310806033281300,1924.95428125,139.00000000000003
1718310812033281300,1930.95428125,138
1718310817033281300,1935.95428125,138
1718310820033281300,1938.95428125,138
1718310825033281300,1943.95428125,142
1718310833033281300,1951.95428125,140
1718310835033281300,1953.95428125,139.00000000000003
1718310839033281300,1957.95428125,136
1718310844033281300,1962.95428125,134
1718310852033281300,1970.95428125,140
1718310857033281300,1975.95428125,145
1718310863033281300,1981.95428125,149
1718310868033281300,1986.95428125,151
