time,seconds_elapsed,z,y,x
1718311088620892200,0.01889208984375,0.4351293742656708,0.17258615791797638,-0.5538163185119629
1718311088670665200,0.068665283203125,1.4887679815292358,0.8555828332901001,-1.3510706424713135
1718311088720438800,0.118438720703125,2.1428134441375732,2.0579214096069336,0.20514357089996338
1718311088770211600,0.168211669921875,1.4031943082809448,1.1276241540908813,1.8715689182281494
1718311088819984600,0.217984619140625,-1.025367021560669,-0.6096867918968201,3.5447916984558105
1718311088869757700,0.2677578125,-0.5002425909042358,-1.2393083572387695,1.1648927927017212
1718311088919530800,0.31753076171875,0.8511521220207214,0.32967403531074524,0.44934558868408203
1718311088969303600,0.367303466796875,0.8723785877227783,-1.3278659582138062,0.08726885914802551
1718311089019076600,0.41707666015625,0.08803638070821762,-1.3475416898727417,-0.25110945105552673
1718311089068850000,0.466849853515625,-0.14812235534191132,-1.0580555200576782,0.49826812744140625
1718311089118622700,0.516622802734375,-0.12237464636564255,-0.8031159043312073,0.32229867577552795
1718311089168395800,0.566395751953125,0.04460848122835159,-0.2659371495246887,0.12183695286512375
1718311089218168800,0.6161689453125,-0.2384786158800125,-0.40467745065689087,0.06749062985181808
1718311089267941600,0.665941650390625,-0.2649086117744446,-0.10812567174434662,0.30594635009765625
1718311089317715700,0.7157158203125,0.03819398954510689,-0.3264247179031372,0.053583066910505295
1718311089367488500,0.765488525390625,0.2043829709291458,0.06403624266386032,-0.14008893072605133
1718311089417261600,0.815261474609375,0.12169340997934341,0.3926412761211395,-0.6527530550956726
1718311089467034600,0.86503466796875,-0.05693944916129112,0.16203950345516205,-0.7307194471359253
1718311089516807700,0.9148076171875,-0.07001476734876633,0.25559261441230774,-0.7618182897567749
1718311089566580700,0.964580810546875,0.13738103210926056,0.4267803430557251,0.08010122925043106
1718311089616353800,1.014353759765625,0.12197277694940567,0.17587170004844666,-0.07118842750787735
1718311089666126800,1.064126953125,-0.07026457786560059,0.2313368171453476,-0.23611345887184143
