time,seconds_elapsed,z,y,x
1718292420959481900,0.01948193359375,-9.395426575645804,-2.292295821647346,-1.6253370562925933
1718292421009252900,0.0692529296875,-9.371099943640827,-2.359347788918018,-1.6692350885994731
1718292421059025000,0.11902490234375,-9.361444226545094,-2.3917627425715327,-1.6772639351457357
1718292421108796000,0.1687958984375,-9.372539036533237,-2.3633199074193834,-1.655478950447589
1718292421158567200,0.218567138671875,-9.373848950088023,-2.363849338120967,-1.6472886297293006
1718292421208338200,0.268338134765625,-9.373353860047459,-2.3626759104274213,-1.6517818494953214
1718292421258110200,0.318110107421875,-9.351763959529995,-2.435457215130329,-1.6683640048533677
1718292421307881200,0.367881103515625,-9.345168214526772,-2.4477957415692506,-1.6871616443037987
1718292421357652200,0.41765234375,-9.36516529289484,-2.3961801206223665,-1.649964570940286
1718292421407423200,0.46742333984375,-9.358535061100124,-2.4180362708605823,-1.6556877708926796
1718292421457194000,0.517194091796875,-9.351023370295762,-2.444775224704295,-1.6588602634489535
1718292421506966000,0.566966064453125,-9.353890450164675,-2.4447584196999665,-1.6426416807062922
1718292421556737300,0.6167373046875,-9.348533307045697,-2.4693887108266352,-1.6362866125911473
1718292421606508300,0.66650830078125,-9.353869991898536,-2.460237728382647,-1.6194858460463581
1718292421656279000,0.716279052734375,-9.35964506816864,-2.450802083778381,-1.6003101670637725
1718292421706051000,0.766051025390625,-9.342046283113955,-2.5117794073104855,-1.608577790801972
1718292421755822000,0.815822021484375,-9.329740928292274,-2.5910367761597035,-1.553333896355331
1718292421805593300,0.86559326171875,-9.328584159472584,-2.689894333013892,-1.3828848291046916
1718292421855364000,0.915364013671875,-9.2799156978935,-2.964116055558622,-1.1258620786421
1718292421905135000,0.965135009765625,-9.188944218114019,-3.2987831867158413,-0.9228865601874887
1718292421954907100,1.0149072265625,-8.984076310041546,-3.8156612807184453,-0.947357349903509
1718292422004678100,1.06467822265625,-8.644035376891493,-4.492860285058617,-1.1248308358982204
1718292422054449200,1.11444921875,-8.4037518720448,-4.884764091914892,-1.2986192767046392
1718292422104220200,1.16422021484375,-8.287660564056038,-5.017705996939539,-1.5191095551922917
1718292422153991200,1.2139912109375,-8.161316742122173,-5.181177480262518,-1.648846234434843
1718292422203763200,1.26376318359375,-8.19476133108437,-5.170732074093818,-1.5099018741250037
1718292422253534000,1.313533935546875,-8.277834751090406,-5.094522694638371,-1.3014128529459237
1718292422303305200,1.36330517578125,-8.283901503783463,-5.103437237977981,-1.2256815393310039
1718292422353076200,1.413076171875,-8.400384441438316,-4.9629304506570096,-0.9865356602121144
1718292422402847200,1.46284716796875,-8.549137079057097,-4.744447858729958,-0.7568737218186259
1718292422452618200,1.5126181640625,-8.648319922342896,-4.592729649303854,-0.5327170663105324
1718292422502390300,1.562390380859375,-8.76116654932201,-4.390051360230148,-0.37389161869511006
1718292422552161300,1.612161376953125,-8.850643991151452,-4.219747692799568,-0.17384170536361634
1718292422601932300,1.661932373046875,-8.798945368096232,-4.323291946165264,-0.24102356435796243
1718292422651703000,1.711703125,-8.728216465878486,-4.462032892857492,-0.2808543472259305
1718292422701474300,1.761474365234375,-8.635151228690146,-4.62406762137562,-0.47175230999905615
1718292422751246300,1.811246337890625,-8.629244634994864,-4.629126073808968,-0.5269879846066237
1718292422801017300,1.861017333984375,-8.612403390309215,-4.646611753877997,-0.6370923271402716
1718292422850788000,1.9107880859375,-8.624975287112592,-4.610850704666972,-0.7212792613461613
1718292422900559000,1.96055908203125,-8.635861422786116,-4.576061423097551,-0.8074316504061222
1718292422950330400,2.010330322265625,-8.621478677168488,-4.5671372351467605,-0.9908343072541057
1718292423000101000,2.06010107421875,-8.6372169290483,-4.490019800935685,-1.1868389637827872
1718292423049873200,2.109873046875,-8.706125045579672,-4.307413409031927,-1.3490579628266393
1718292423099644200,2.15964404296875,-8.783336295554042,-4.1048870956495405,-1.47420789880082
1718292423149414400,2.209414306640625,-8.800594888868927,-4.004595122078061,-1.638027026517689
1718292423199185400,2.259185302734375,-8.832744761845468,-3.8803579170346256,-1.7594962281525135
1718292423248956200,2.3089560546875,-8.902992018026113,-3.599991115863621,-1.9867510323390363
1718292423298727200,2.35872705078125,-9.29330592534244,-2.8352479758441445,-1.3289922031365333
1718292423348499200,2.408499267578125,-9.461911848944425,-2.3199309936784207,-1.1227308679442851
1718292423398270500,2.4582705078125,-9.579310732400417,-1.8832843742541967,-0.9275938610956073
1718292423448041200,2.508041259765625,-9.656395141124724,-1.5090325439445673,-0.8045137901980429
1718292423497812200,2.557812255859375,-9.693157476332782,-1.3121269930534063,-0.7010060694504529
1718292423547583200,2.607583251953125,-9.700447048819065,-1.1560780609466135,-0.8574337717417627
1718292423597355300,2.657355224609375,-9.669430563786625,-1.1743971230998635,-1.137228545178473
1718292423647126300,2.707126220703125,-9.666610245668888,-0.9634163581702858,-1.3412154326327144
1718292423696897300,2.756897216796875,-9.680241880658269,-0.754564568093419,-1.3762040361665189
1718292423746668300,2.806668212890625,-9.679624041020869,-0.5658937981167808,-1.4680012992456555
